"SI","1","361","0","","",""
"SN","1","362","0","1","2","O"
"SN","2","363","0","","","O"
"SN","3","364","0","1","1","O"
"SN","4","365","0","","","O"
"SNM","1","366","0","","",""
"SPD","1","367","0","","","R"
"SPD","2","368","0","","","O"
"SPD","3","369","337","1","1","O"
"SPD","4","370","0","","","O"
"SRT","1","371","0","6","12","R"
"SRT","2","372","397","1","2","O"
"ST","1","373","0","","",""
"TM","1","374","0","","",""
"TX","1","375","0","","",""
"UVC","1","376","153","","","R"
"UVC","2","377","0","","","O"
"UVC","3","378","0","","","O"
"UVC","4","379","0","","","O"
"varies","1","9999","0","","0","O"
"VH","1","380","267","3","3","O"
"VH","2","381","267","3","3","O"
"VH","3","382","0","","","O"
"VH","4","383","0","","","O"
"VID","1","384","104","3","5","R"
"VID","2","385","399","","","O"
"VID","3","386","0","","","O"
"VR","1","387","0","","","O"
"VR","2","388","0","","","O"
"WVI","1","389","0","","","R"
"WVI","2","390","0","","","O"
"WVS","1","391","0","","","R"
"WVS","2","392","0","","","O"
"XAD","1","393","0","","","O"
"XAD","2","394","0","","","O"
"XAD","3","395","0","","","O"
"XAD","4","396","0","","","O"
"XAD","5","397","0","","","O"
"XAD","6","398","399","3","3","O"
"XAD","7","399","190","1","3","C"
"XAD","8","400","0","","","O"
"XAD","9","401","289","","","O"
"XAD","10","402","288","","","O"
"XAD","11","403","465","1","1","O"
"XAD","12","404","0","","","W"
"XAD","13","405","0","","","O"
"XAD","14","406","0","","","O"
"XAD","15","407","616","","","O"
"XAD","16","408","136","1","1","O"
"XAD","17","409","136","1","1","O"
"XAD","18","410","617","1","1","O"
"XAD","19","411","0","","","O"
"XAD","20","412","0","","","O"
"XAD","21","413","0","","","O"
"XAD","22","414","618","","","O"
"XAD","23","415","0","","","O"
"XCN","1","416","0","","","C"
"XCN","2","417","0","","","C"
"XCN","3","418","0","","","O"
"XCN","4","419","0","","","O"
"XCN","5","420","0","","","O"
"XCN","6","421","0","","","O"
"XCN","7","422","0","","","W"
"XCN","8","423","297","","","B"
"XCN","9","424","363","","","C"
"XCN","10","425","200","1","5","C"
"XCN","11","426","0","1","4","O"
"XCN","12","427","61","3","3","C"
"XCN","13","428","203","2","5","C"
"XCN","14","429","0","","","O"
"XCN","15","430","465","1","1","O"
"XCN","16","431","448","","","O"
"XCN","17","432","0","","","W"
"XCN","18","433","444","1","1","O"
"XCN","19","434","0","","","O"
"XCN","20","435","0","","","O"
"XCN","21","436","0","","","O"
"XCN","22","437","0","","","C"
"XCN","23","438","0","","","C"
"XCN","24","439","0","","","O"
"XCN","25","440","904","3","3","O"
"XON","1","441","0","","","O"
"XON","2","442","204","","","O"
"XON","3","443","0","","","W"
"XON","4","444","0","","","O"
"XON","5","445","61","3","3","O"
"XON","6","446","363","","","O"
"XON","7","447","203","2","5","O"
"XON","8","448","0","","","O"
"XON","9","449","465","1","1","O"
"XON","10","450","0","","","O"
"XPN","1","451","0","","","RE"
"XPN","2","452","0","","","O"
"XPN","3","453","0","","","O"
"XPN","4","454","0","","","O"
"XPN","5","455","0","","","O"
"XPN","6","456","0","","","W"
"XPN","7","457","200","1","5","O"
"XPN","8","458","465","1","1","O"
"XPN","9","459","448","","","O"
"XPN","10","460","0","","","W"
"XPN","11","461","444","1","1","O"
"XPN","12","462","0","","","O"
"XPN","13","463","0","","","O"
"XPN","14","464","0","","","O"
"XPN","15","465","0","","","O"
"XTN","1","466","0","","","W"
"XTN","2","467","201","3","3","O"
"XTN","3","468","202","2","8","R"
"XTN","4","469","0","","","C"
"XTN","5","470","0","","","O"
"XTN","6","471","0","","","O"
"XTN","7","472","0","","","C"
"XTN","8","473","0","","","C"
"XTN","9","474","0","","","O"
"XTN","10","475","0","","","O"
"XTN","11","476","0","","","O"
"XTN","12","477","0","","","C"
"XTN","13","478","0","","","O"
"XTN","14","479","0","","","O"
"XTN","15","480","868","","","O"
"XTN","16","481","618","","","O"
"XTN","17","482","0","","","O"
"XTN","18","483","0","","","O"
